,Unnamed: 0,age-bracket,req-text,req-text-clean,Age,glex1,glex2,glex3,c,c50,c5025,cmean,c75,c7525
634,27712,a43-xx,"Nos anos de 2016,2015, 2013 (parcial) não constra nenhuma contribuição, feita pela dataprev, referente à minha contribuição ao INSS. Prá ser mais preciso, desde 2011 existem muitas irregularidades no meu CNIS. Gostaria que fosse regularizado, pois estou em auxilio-doença, calculado para menos. pis. 105 155 345-25",anos 20162015 2013 parcial constra nenhuma contribuição feita dataprev referente contribuição inss prá preciso desde 2011 existem muitas irregularidades cnis gostaria regularizado pois auxiliodoença calculado menos pis 105 155 34525,2,-0.5669032162399336,-1.7110235550907809,-1.474989200351505,2,2,-1,2,2,-1
636,18565,a43-xx,"Bom tarde. Tudo bem? No mês de fevereiro deste ano precisei de informações sobre desastres em Santa Catarina e em São Paulo entre 2011 a 2015. As informações vieram com rapidez e eficiência, entretanto, fiquei com uma dúvida sobre um único dado em 2015 no Estado de Santa Catarina. No relatório gerado pelo e-SIC, consta que 10 mil pessoas morreram devido a um derramamento de produtos químicos em ambiente lacustre, fluvial, marinho e aquíferos. Naturalmente que não existe a menor intenção de duvidar da veracidade das informações, mas nesse caso, será que não houve um erro de digitação? Porque pode ocorrer... mas minha dúvida é essa por conta de não encontrar registros desta magnitude em outro lugar, exceto no documento que baixei do link. Para provar, segue um print da tela do arquivo em Excel.. Obrigado mais uma vez pela paciência e meu sincero respeito. Atentamente, Nilthon Fernandes",bom tarde tudo bem mês fevereiro deste ano precisei informações sobre desastres santa catarina paulo 2011 2015 informações vieram rapidez eficiência entretanto fiquei dúvida sobre único dado 2015 estado santa catarina relatório gerado esic consta 10 mil pessoas morreram devido derramamento produtos químicos ambiente lacustre fluvial marinho aquíferos naturalmente existe menor intenção duvidar veracidade informações nesse caso erro digitação porque pode ocorrer dúvida conta encontrar registros desta magnitude outro lugar exceto documento baixei link provar segue print tela arquivo excel obrigado vez paciência sincero respeito atentamente nilthon fernandes,2,1.9100920689457739,1.2960732418928482,0.9561219705022569,0,0,0,0,0,0
637,27219,a31-42,"Bom dia! Gostaria de solicitar a resposta para os pedidos feitos em 11/11/2016, protocolos nº 23480.020198/2016-63 e 23480.020193/2016-31, visto que essenciais para o desenvolvimento da minha dissertação e não estão disponíveis para consulta pública. Saliento que no dia 05/12/2016 recebi para os dois pedidos mensagem via e-mail informando que o prazo foi prorrogado até o dia 16/12/2016. O novo prazo esgotou-se e ainda não obtive retorno aos meus pedidos. Desta forma, gostaria de verificar o que pode ser feito para que eu obtenha as informações e, assim, possa incluí-los na minha dissertação que tem como objeto a interiorização do IFAL a partir do estudo de caso do campus Murici. Obrigada",bom dia gostaria solicitar resposta pedidos feitos 11112016 protocolos nº 23480020198201663 23480020193201631 visto essenciais desenvolvimento dissertação disponíveis consulta pública saliento dia 05122016 recebi dois pedidos mensagem via email informando prazo prorrogado dia 16122016 novo prazo esgotouse ainda obtive retorno pedidos desta forma gostaria verificar pode feito obtenha informações assim possa incluílos dissertação objeto interiorização ifal partir estudo caso campus murici obrigada,1,-0.8872551466901045,1.177424581445643,3.6963451503514544,1,1,-1,-1,-1,-1
638,36150,a17-30,A UFMG acatou o Acórdão 4623/2015 da Primeira Câmara do TCU (Tribunal de Contas da União)? Obrigado pela informação.,ufmg acatou acórdão 46232015 primeira câmara tcu tribunal contas união obrigado informação,0,-0.22095428555204563,-1.20507659762731,-1.3972611842903242,2,2,-1,2,2,-1
641,22390,a17-30,"Venho por meio deste solicitar as seguintes informações: - Os recursos das estatais colocados nos esporte foram apenas via patrocínio? Se não, quais foram as outras formas de colocar dinheiro no esporte? - Quais as estatais que colocaram recursos no esporte de 2004 a 2015?",venho meio deste solicitar seguintes informações recursos estatais colocados esporte apenas via patrocínio quais outras formas colocar dinheiro esporte quais estatais colocaram recursos esporte 2004 2015,0,1.3289426945997682,1.1630741358597905,0.7903922368948034,0,0,0,0,0,-1
644,5302,a43-xx,"Prezados, Os decretos nº 8.540, de 9 de outubro de 2015, nº 8.541, de 13 de outubro de 2015 que tratam de medidas de racionalização do gasto público, trazem restrições diferenciadas aos ocupantes de cargos de Natureza Especial e para os dirigentes máximos de autarquias, entretanto, considerando a Portaria MPOG nº 186, de 17/08/2000, que divulgou a tabela de equivalência dos cargos comissionados das Agências Reguladoras com os DAS, os cargos ocupados pelos diretores das Anvisa são equivalentes aos cargos de natureza especial. Assim, gostaría da confirmação dessa equivalência dos diretores das agências reguladoras (Autarquias Especiais) com os “ocupantes de cargos de Natureza Especial” para atendimento dos decretos supracitados. O questionamento fundamenta-se em virtude de o Decreto nº 8.540/15 trazer diferenciação dos limites de utilização de telefonia móvel entre os ocupantes de cargos de natureza especial e os dirigentes máximos de autarquias, gerando entendimentos antagônicos. Para fins de enquadramento no supramencionado Decreto, as Agências Reguladoras utilizarão a tabela de equivalência dos cargos comissionados conforme Portaria MPOG nº 186/2000? No aguardo. Atenciosamente, Rodrigo",prezados decretos nº 8540 9 outubro 2015 nº 8541 13 outubro 2015 tratam medidas racionalização gasto público trazem restrições diferenciadas ocupantes cargos natureza especial dirigentes máximos autarquias entretanto considerando portaria mpog nº 186 17082000 divulgou tabela equivalência cargos comissionados agências reguladoras cargos ocupados diretores anvisa equivalentes cargos natureza especial assim gostaría confirmação dessa equivalência diretores agências reguladoras autarquias especiais “ocupantes cargos natureza especial” atendimento decretos supracitados questionamento fundamentase virtude decreto nº 854015 trazer diferenciação limites utilização telefonia móvel ocupantes cargos natureza especial dirigentes máximos autarquias gerando entendimentos antagônicos fins enquadramento supramencionado decreto agências reguladoras utilizarão tabela equivalência cargos comissionados conforme portaria mpog nº 1862000 aguardo atenciosamente rodrigo,2,4.606552369913536,1.1994493104848711,0.42290831955966557,0,0,-1,-1,-1,0
650,16157,a17-30,"Solicitação da metodologia e fórmula de cálculo das estimativas populacionais intercensitárias por faixa etária detalhada existentes no DATASUS para os anos de 2007 a 2009 e 2011/2012. Segundo nota metodológica existente no site, para os anos de 2007 a 2009, utiliza-se o método AiBi para estimar os totais populacionais de todos os municípios com base na Projeção da População do Brasil do IBGE. As estruturas etárias por sexo (relativa) foram obtidas mediante a aplicação do Método Relação de Coortes. Já nos anos de 2011 e 2012, o DATASUS utiliza as estimativas do IBGE encaminhadas ao TCU, aplicando uma distribuição por faixa etária e por sexo dos dados do Censo de 2010 para a população estimada para 2011 a 2012. Fonte: tabnet.datasus.gov.br/cgi/Ibge/popdescr.htm",solicitação metodologia fórmula cálculo estimativas populacionais intercensitárias faixa etária detalhada existentes datasus anos 2007 2009 20112012 segundo nota metodológica existente site anos 2007 2009 utilizase método aibi estimar totais populacionais todos municípios base projeção população brasil ibge estruturas etárias sexo relativa obtidas mediante aplicação método relação coortes anos 2011 2012 datasus utiliza estimativas ibge encaminhadas tcu aplicando distribuição faixa etária sexo dados censo 2010 população estimada 2011 2012 fonte tabnetdatasusgovbrcgiibgepopdescrhtm,0,-0.41549339251397754,-1.0271356250263497,-1.4211616139096734,2,2,-1,2,2,-1
651,24217,a17-30,"HÁ NO MOMENTO CONCURSO VÁLIDO PARA O CARGO DE ADMINISTRADOR? SE HÁ,POR FAVOR, INFORME A DATA DE VENCIMENTO DO MESMO.",momento concurso válido cargo administrador hápor favor informe data vencimento,0,-0.24397078394287894,-0.9421040247843746,-1.0848713210287828,2,2,-1,2,2,-1
652,39578,a31-42,"Boa tarde, gostaria de saber quantos funcionário terceirizados existem atualmente no metrô de Belo Horizonte, se possível na função/cargo de Assistente de Manutenção - Via Permanente.",boa tarde gostaria saber quantos funcionário terceirizados existem atualmente metrô belo horizonte possível funçãocargo assistente manutenção via permanente,1,1.0216110579603972,1.8942158407435334,1.468783070781018,0,0,0,0,0,-1
653,3211,a43-xx,"Prezada SUSEP, boa tarde e por pontos: 1) Solicito informações sobre as coberturas por IPD e IFPD em Seguros de Vida em Grupo Facultativos ou Obrigatórios nos termos da Lei de Acesso a Informação, sob os seguintes termos: a) Informar quais foram os motivos e critérios utilizados por essa Autarquia para a extinção da antiga cobertura de Invalidez Permanente por Doença (IPD) e sua cisão nas coberturas (IFPD) Invalidez Funcional Permanente Total por Doença e (ILPD) Invalidez Laborativa Permanente Total por Doença (caso existente indicar meio de acesso eletrônico a sua íntegra), b) Informar se essa Autarquia promoveu previamente Estudo Técnico, subsídio ou similar onde ficaram registradas os motivos e critérios para a alteração regulatória acima discriminada (caso existente indicar meio de acesso eletrônico a sua íntegra)? c) Informar se houve Pedido(s) ou Reguerimento(s) das Entidades Supervisionadas, suas Entidades de Classe, representações etc para que essa alteração regulatória fosse efetuada pela Autarquia (caso existente indicar meio de acesso eletrônico a sua(s) íntegra(s))? d) Informar se essa alteração regulatória foi realizada em concordância a(os) eventuais Pedido(s)/ Reguerimento(s) das Entidades Supervisionadas, suas Entidades de Classe, representações etc (caso existente indicar meio de acesso eletrônico a sua(s) íntegra(s))? e) Informar quais foram as medidas indicadas por essa Autarquia as Entidades Supervisionadas e Estipulantes quanto a alteração das Cobertura IPD para IFPD perante os respectivos Grupos Segurados (caso existente indicar meio de acesso eletrônico a sua íntegra)? f) Informar quais foram as medidas indicadas as Entidades Supervisionadas e Estipulantes para esclarecimento dos Segurados quanto a referida alteração regulatória em caso de Novas Contratações, Renovações, Migrações ou Transferências de Carteira em houve substituição da Cobertura IPD para IFPD junto a Grupo Segurados já existentes (caso existente indicar meio de acesso.",prezada susep boa tarde pontos 1 solicito informações sobre coberturas ipd ifpd seguros vida grupo facultativos obrigatórios termos lei acesso informação sob seguintes termos informar quais motivos critérios utilizados autarquia extinção antiga cobertura invalidez permanente doença ipd cisão coberturas ifpd invalidez funcional permanente total doença ilpd invalidez laborativa permanente total doença caso existente indicar meio acesso eletrônico íntegra b informar autarquia promoveu previamente estudo técnico subsídio similar onde ficaram registradas motivos critérios alteração regulatória acima discriminada caso existente indicar meio acesso eletrônico íntegra c informar pedidos reguerimentos entidades supervisionadas entidades classe representações etc alteração regulatória efetuada autarquia caso existente indicar meio acesso eletrônico íntegras d informar alteração regulatória realizada concordância eventuais pedidos reguerimentos entidades supervisionadas entidades classe representações etc caso existente indicar meio acesso eletrônico íntegras informar quais medidas indicadas autarquia entidades supervisionadas estipulantes quanto alteração cobertura ipd ifpd perante respectivos grupos segurados caso existente indicar meio acesso eletrônico íntegra f informar quais medidas indicadas entidades supervisionadas estipulantes esclarecimento segurados quanto referida alteração regulatória caso novas contratações renovações migrações transferências carteira substituição cobertura ipd ifpd junto grupo segurados existentes caso existente indicar meio acesso,2,2.4302654050963945,3.1376660268308423,1.860126115768852,0,0,0,0,0,0
